customer_id;full_name;gender;phone_number;province;email;created_at;data_source_note;source_reference;account_status;wallet_verified;risk_level
MOZ1417;Tăng Công Việt An;Nam;775180263;Bình Định;tangcongvietan1417@mock.invalid;2026-01-05 18:36:08;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1418;Tô Xuân Long;Nam;337182511;Long An;toxuanlong1418@mock.invalid;2026-03-30 03:08:48;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1419;Ngụy Minh Quang;Nam;960002892;Vĩnh Phúc;nguyminhquang1419@mock.invalid;2025-09-21 11:00:13;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1420;Trương Thị Uyên Tâm;Nữ;338906222;Cà Mau;truongthiuyentam1420@mock.invalid;2025-06-15 04:53:54;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1421;Châu Bảo Tuấn;Nam;984630766;Tây Ninh;chaubaotuan1421@mock.invalid;2025-06-30 11:18:25;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1422;Vũ Khánh Mai;Nữ;399632378;An Giang;vukhanhmai1422@mock.invalid;2025-01-10 20:38:21;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1423;Tạ Tú Linh;Nữ;857438598;Thanh Hóa;tatulinh1423@mock.invalid;2025-11-05 23:14:14;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1424;Phạm Xuân Liêm;Nam;918963831;TP. Hồ Chí Minh;phamxuanliem1424@mock.invalid;2025-11-14 00:44:30;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1425;Hà Tuấn Việt;Nam;846584889;Hải Phòng;hatuanviet1425@mock.invalid;2025-06-18 15:03:08;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1426;Quách Gia Đạt;Nam;789474224;Khánh Hòa;quachgiadat1426@mock.invalid;2026-01-18 21:42:33;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1427;Mỹ Ánh Tâm;Nữ;346056044;Quảng Nam;myanhtam1427@mock.invalid;2025-11-11 14:39:08;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1428;Kiều Bảo Mã;Nam;973724500;Đà Nẵng;kieubaoma1428@mock.invalid;2025-02-19 02:36:20;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1429;Phan Kim Trúc;Nữ;919014781;Sóc Trăng;phankimtruc1429@mock.invalid;2026-01-21 14:01:40;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1430;Hoàng Ánh An Tỵ;Nữ;764331626;Thái Bình;hoanganhanty1430@mock.invalid;2025-08-17 04:07:51;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1431;Trần Kim Ngọc;Nữ;928004633;Tây Ninh;trankimngoc1431@mock.invalid;2025-02-27 16:20:28;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1432;Thái Trọng Phủ Vinh;Nam;331014376;Sóc Trăng;thaitrongphuvinh1432@mock.invalid;2025-03-18 10:54:14;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1433;Lương Xuân Thắng;Nam;912568538;Khánh Hòa;luongxuanthang1433@mock.invalid;2026-04-09 06:32:50;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1434;Phạm Khánh Filip;Nữ;861139601;Đồng Nai;phamkhanhfilip1434@mock.invalid;2025-04-16 02:44:41;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1435;Chữ Thu Hương Dung;Nữ;772335279;Đắk Lắk;chuthuhuongdung1435@mock.invalid;2026-01-30 09:56:48;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1436;Lâm Công Lâm;Nam;864792479;An Giang;lamconglam1436@mock.invalid;2026-04-09 02:17:57;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1437;Tô Thành Phủ Quân;Nam;784411464;Cà Mau;tothanhphuquan1437@mock.invalid;2025-01-08 21:42:27;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1438;Trần Bảo Hải;Nam;333280969;TP. Hồ Chí Minh;tranbaohai1438@mock.invalid;2025-12-18 04:57:10;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1439;Lương Hữu Giáp;Nam;368517852;Đắk Lắk;luonghuugiap1439@mock.invalid;2025-10-25 09:23:11;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1440;Huỳnh Xuân Thiện;Nam;884060833;Cà Mau;huynhxuanthien1440@mock.invalid;2025-12-28 19:32:13;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1441;Tạ Anh Liêm Khang;Nam;361869256;Đà Nẵng;taanhliemkhang1441@mock.invalid;2025-06-04 15:53:56;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1442;Dương Mai Diễm;Nữ;764547571;Gia Lai;duongmaidiem1442@mock.invalid;2026-01-28 00:57:05;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1443;Phạm Nhật Tuấn;Nam;766857706;Hà Tĩnh;phamnhattuan1443@mock.invalid;2025-03-27 23:44:41;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1444;Hà Gia Chu;Nữ;352739275;Thừa Thiên Huế;hagiachu1444@mock.invalid;2025-03-17 20:08:24;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1445;Triệu Quang Quyết;Nam;966371646;Thanh Hóa;trieuquangquyet1445@mock.invalid;2025-08-24 10:30:28;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1446;Kiều Tú Toàn;Nữ;783029331;Gia Lai;kieututoan1446@mock.invalid;2025-05-13 09:48:50;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1447;Phùng Ánh Loan;Nữ;828176346;Bắc Ninh;phunganhloan1447@mock.invalid;2025-06-04 00:04:15;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1448;Châu Bích Giang;Nữ;904718848;Lâm Đồng;chaubichgiang1448@mock.invalid;2026-01-14 13:18:31;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1449;Bùi Gia Đạt;Nam;360725885;Đồng Nai;buigiadat1449@mock.invalid;2025-07-09 15:47:51;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1450;Ngô Kim Như;Nữ;830682973;Hải Phòng;ngokimnhu1450@mock.invalid;2026-04-09 07:20:25;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1451;Trần Bảo Linh;Nữ;862531802;Nam Định;tranbaolinh1451@mock.invalid;2026-06-03 18:38:32;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1452;Hà Mai Uyên;Nữ;794346329;Quảng Ninh;hamaiuyen1452@mock.invalid;2025-06-29 07:18:10;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1453;Đặng Ánh Liễu Hạnh;Nữ;390152065;Đà Nẵng;danganhlieuhanh1453@mock.invalid;2026-05-08 14:52:26;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1454;Chu Minh Đạt Liêm;Nam;907781127;Bình Dương;chuminhdatliem1454@mock.invalid;2025-07-02 18:57:07;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1455;Tôn Ánh Yến;Nữ;897689492;Tây Ninh;tonanhyen1455@mock.invalid;2026-04-26 14:44:16;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1456;Tăng Diệu Bính Trúc;Nữ;925708831;Bến Tre;tangdieubinhtruc1456@mock.invalid;2026-01-03 10:18:34;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1457;Dương Gia Nhi Chi;Nữ;763089062;Tây Ninh;duonggianhichi1457@mock.invalid;2025-07-31 01:41:17;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1458;Đoàn Nhật Hùng An;Nam;975909523;Hà Tĩnh;doannhathungan1458@mock.invalid;2025-01-10 22:12:57;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1459;Dương Khánh Dung Lan;Nữ;943669748;Đà Nẵng;duongkhanhdunglan1459@mock.invalid;2025-05-07 05:58:49;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1460;Mai Phương Diễm Ngân;Nữ;830194579;Quảng Nam;maiphuongdiemngan1460@mock.invalid;2026-05-25 02:03:10;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1461;Đoàn Kim Tú Khánh;Nữ;396849285;Đồng Nai;doankimtukhanh1461@mock.invalid;2025-03-08 18:50:40;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1462;Đinh Anh Tuấn;Nam;791450308;Nghệ An;dinhanhtuan1462@mock.invalid;2025-04-16 20:41:28;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1463;Vương Hoàng An;Nam;926084069;Cà Mau;vuonghoangan1463@mock.invalid;2025-06-14 20:52:48;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1464;Lý Quang Tuấn;Nam;376333951;Bình Dương;lyquangtuan1464@mock.invalid;2026-03-31 10:18:58;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1465;Mạc Diệu Trâm;Nữ;850593153;Phú Thọ;macdieutram1465@mock.invalid;2025-09-25 07:01:45;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1466;Kiều Thành Hoàng Mã;Nam;983329112;Đồng Nai;kieuthanhhoangma1466@mock.invalid;2025-05-20 11:56:51;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1467;Quốc Mạnh Thất;Nam;370835656;Phú Thọ;quocmanhthat1467@mock.invalid;2025-08-15 22:33:01;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1468;Tô Mỹ Diễm;Nữ;325135928;An Giang;tomydiem1468@mock.invalid;2026-05-23 06:30:21;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1469;Mai Bảo Yến;Nữ;337031030;Khánh Hòa;maibaoyen1469@mock.invalid;2025-08-25 03:20:46;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1470;Mỹ Thành Tuấn;Nam;963471130;Bình Dương;mythanhtuan1470@mock.invalid;2025-07-23 14:59:06;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1471;Lâm Ánh Liễu;Nữ;814655530;Đắk Lắk;lamanhlieu1471@mock.invalid;2025-12-31 10:08:15;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1472;Cao Công Trí;Nam;798539020;An Giang;caocongtri1472@mock.invalid;2025-12-03 06:27:23;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1473;Hồ Tuấn Cường;Nam;822302091;Bến Tre;hotuancuong1473@mock.invalid;2025-06-30 20:52:03;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1474;Hồ Diệu Chù;Nữ;840417604;Thừa Thiên Huế;hodieuchu1474@mock.invalid;2025-02-13 02:19:12;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1475;Đỗ Bảo Như;Nữ;902246474;Đồng Nai;dobaonhu1475@mock.invalid;2026-03-29 05:20:16;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1476;Trương Thành Trí;Nam;771102392;Quảng Nam;truongthanhtri1476@mock.invalid;2025-02-16 17:39:18;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1477;Võ Đức Cát;Nam;781113609;Nghệ An;voduccat1477@mock.invalid;2025-04-06 16:36:32;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1478;Quách Duy Diệm;Nam;972945754;Lâm Đồng;quachduydiem1478@mock.invalid;2025-04-19 14:51:17;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1479;Quách Ngọc Chi;Nữ;969791978;Đắk Lắk;quachngocchi1479@mock.invalid;2025-08-23 14:27:44;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1480;Nguyễn Duy Long Cát;Nam;394420732;Bến Tre;nguyenduylongcat1480@mock.invalid;2025-02-28 17:53:25;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1481;Chu Quang Khải;Nam;880919305;Hà Nội;chuquangkhai1481@mock.invalid;2026-02-16 00:12:08;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1482;Mỹ Thu Quỳnh;Nữ;831505719;Đắk Lắk;mythuquynh1482@mock.invalid;2026-03-02 07:37:42;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1483;Phạm Hoàng Thắng Hải;Nam;988532469;TP. Hồ Chí Minh;phamhoangthanghai1483@mock.invalid;2026-02-22 23:38:06;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1484;Phan Đức Hải;Nam;785784909;Nghệ An;phanduchai1484@mock.invalid;2025-06-02 02:02:13;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1485;Đỗ Hữu Tùng Nghĩa;Nam;855847660;Đắk Lắk;dohuutungnghia1485@mock.invalid;2026-04-05 18:11:24;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1486;Kiều Thanh Hà;Nữ;946029073;Quảng Ninh;kieuthanhha1486@mock.invalid;2025-10-08 13:28:25;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1487;Chữ Quang Du Quân;Nam;776233318;Nam Định;chuquangduquan1487@mock.invalid;2025-03-20 08:49:12;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1488;Cao Đình Hùng Hưng;Nam;903871037;Quảng Ninh;caodinhhunghung1488@mock.invalid;2025-02-14 09:56:18;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1489;Ngụy Hoàng Vinh Phúc;Nam;982896524;Khánh Hòa;nguyhoangvinhphuc1489@mock.invalid;2026-01-23 15:41:59;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1490;Mai Kim Thảo;Nữ;859770992;Bến Tre;maikimthao1490@mock.invalid;2025-02-17 13:44:55;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1491;Chữ Xuân Tùng;Nam;388350030;Hà Tĩnh;chuxuantung1491@mock.invalid;2026-02-07 23:02:51;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1492;Đoàn Ánh Yến;Nữ;980022593;Hà Tĩnh;doananhyen1492@mock.invalid;2025-07-27 15:24:01;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1493;Lâm Đình Trí;Nam;869647996;An Giang;lamdinhtri1493@mock.invalid;2025-01-19 14:12:44;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1494;Hồ Quang Căn;Nam;349595538;Lâm Đồng;hoquangcan1494@mock.invalid;2026-03-19 14:09:45;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
MOZ1495;Vương Mai Liễu;Nữ;786007155;Thừa Thiên Huế;vuongmailieu1495@mock.invalid;2025-01-06 18:38:20;"Firecrawl was used for public Vietnamese-name references; contact records/phone numbers are synthetic mock data, not real PII.";"https://en.wikipedia.org/wiki/Vietnamese_name; https://en.wikipedia.org/wiki/List_of_common_Vietnamese_surnames";active;True;low
